,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time of day,Status-Pickup,Request timestamp Hr,Supply,Demand
903,5585,City,92.0,Trip Completed,2016-07-15 05:58:43,2016-07-15 07:10:36,Early Morning,Trip Completed-City,5,1,1
904,6235,City,92.0,Trip Completed,2016-07-15 17:47:05,2016-07-15 18:20:13,Evening,Trip Completed-City,17,1,1
905,913,Airport,93.0,Trip Completed,2016-07-11 18:18:00,2016-07-11 19:15:00,Evening,Trip Completed-Airport,18,1,1
906,1852,City,93.0,Trip Completed,2016-07-12 09:43:00,2016-07-12 10:58:00,Morning,Trip Completed-City,9,1,1
907,3117,Airport,93.0,Trip Completed,2016-07-13 08:34:53,2016-07-13 09:07:49,Morning,Trip Completed-Airport,8,1,1
908,3392,Airport,93.0,Trip Completed,2016-07-13 14:46:13,2016-07-13 15:17:16,Noon,Trip Completed-Airport,14,1,1
909,4722,City,93.0,Trip Completed,2016-07-14 13:50:32,2016-07-14 14:59:32,Noon,Trip Completed-City,13,1,1
910,692,Airport,94.0,Trip Completed,2016-07-11 13:49:00,2016-07-11 14:29:00,Noon,Trip Completed-Airport,13,1,1
911,1351,Airport,94.0,Trip Completed,2016-07-11 23:44:00,2016-07-12 00:49:00,Night,Trip Completed-Airport,23,1,1
912,1800,City,94.0,Trip Completed,2016-07-12 09:09:00,2016-07-12 10:05:00,Morning,Trip Completed-City,9,1,1
913,2434,City,94.0,Trip Completed,2016-07-12 20:16:00,2016-07-12 21:15:00,Night,Trip Completed-City,20,1,1
914,3212,City,94.0,Trip Completed,2016-07-13 09:48:28,2016-07-13 10:45:47,Morning,Trip Completed-City,9,1,1
915,3340,City,94.0,Trip Completed,2016-07-13 12:45:18,2016-07-13 13:37:51,Noon,Trip Completed-City,12,1,1
916,3598,Airport,94.0,Trip Completed,2016-07-13 18:38:49,2016-07-13 19:40:08,Evening,Trip Completed-Airport,18,1,1
917,53,Airport,95.0,Trip Completed,2016-07-11 03:30:00,2016-07-11 04:22:00,Midnight,Trip Completed-Airport,3,1,1
918,3558,Airport,95.0,Trip Completed,2016-07-13 18:14:56,2016-07-13 18:51:03,Evening,Trip Completed-Airport,18,1,1
919,4257,City,95.0,Trip Completed,2016-07-14 06:10:44,2016-07-14 07:08:09,Early Morning,Trip Completed-City,6,1,1
920,4869,City,95.0,Trip Completed,2016-07-14 17:49:44,2016-07-14 18:20:32,Evening,Trip Completed-City,17,1,1
921,5548,City,95.0,Trip Completed,2016-07-15 05:24:22,2016-07-15 06:06:40,Early Morning,Trip Completed-City,5,1,1
922,5630,Airport,95.0,Trip Completed,2016-07-15 06:32:35,2016-07-15 07:14:40,Early Morning,Trip Completed-Airport,6,1,1
923,6645,City,95.0,Trip Completed,2016-07-15 22:10:21,2016-07-15 23:00:45,Night,Trip Completed-City,22,1,1
924,156,Airport,96.0,Trip Completed,2016-07-11 05:35:00,2016-07-11 06:40:00,Early Morning,Trip Completed-Airport,5,1,1
925,350,City,96.0,Trip Completed,2016-07-11 07:53:00,2016-07-11 08:40:00,Morning,Trip Completed-City,7,1,1
926,976,Airport,96.0,Trip Completed,2016-07-11 18:54:00,2016-07-11 19:48:00,Evening,Trip Completed-Airport,18,1,1
927,1344,City,96.0,Trip Completed,2016-07-11 23:35:00,2016-07-12 00:39:00,Night,Trip Completed-City,23,1,1
928,1524,City,96.0,Trip Completed,2016-07-12 05:50:00,2016-07-12 06:59:00,Early Morning,Trip Completed-City,5,1,1
929,2143,Airport,96.0,Trip Completed,2016-07-12 17:15:00,2016-07-12 17:56:00,Evening,Trip Completed-Airport,17,1,1
930,2353,City,96.0,Trip Completed,2016-07-12 19:31:00,2016-07-12 20:23:00,Evening,Trip Completed-City,19,1,1
931,3028,Airport,96.0,Trip Completed,2016-07-13 07:28:45,2016-07-13 08:14:23,Morning,Trip Completed-Airport,7,1,1
932,3913,Airport,96.0,Trip Completed,2016-07-13 22:14:24,2016-07-13 22:56:32,Night,Trip Completed-Airport,22,1,1
933,4274,City,96.0,Trip Completed,2016-07-14 06:18:59,2016-07-14 07:27:20,Early Morning,Trip Completed-City,6,1,1
934,4673,City,96.0,Trip Completed,2016-07-14 12:35:29,2016-07-14 13:44:08,Noon,Trip Completed-City,12,1,1
935,6198,Airport,96.0,Trip Completed,2016-07-15 17:23:01,2016-07-15 18:11:45,Evening,Trip Completed-Airport,17,1,1
936,569,Airport,97.0,Trip Completed,2016-07-11 10:37:00,2016-07-11 11:44:00,Morning,Trip Completed-Airport,10,1,1
937,1626,Airport,97.0,Trip Completed,2016-07-12 06:58:00,2016-07-12 07:49:00,Early Morning,Trip Completed-Airport,6,1,1
938,3505,City,97.0,Trip Completed,2016-07-13 17:37:40,2016-07-13 18:22:34,Evening,Trip Completed-City,17,1,1
939,3758,City,97.0,Trip Completed,2016-07-13 20:37:56,2016-07-13 21:16:23,Night,Trip Completed-City,20,1,1
940,4649,City,97.0,Trip Completed,2016-07-14 11:50:27,2016-07-14 12:44:54,Morning,Trip Completed-City,11,1,1
941,4745,Airport,97.0,Trip Completed,2016-07-14 15:06:01,2016-07-14 16:05:37,Noon,Trip Completed-Airport,15,1,1
942,5354,Airport,97.0,Trip Completed,2016-07-14 23:07:32,2016-07-15 00:01:32,Night,Trip Completed-Airport,23,1,1
943,5953,City,97.0,Trip Completed,2016-07-15 10:42:09,2016-07-15 11:38:44,Morning,Trip Completed-City,10,1,1
944,6577,City,97.0,Trip Completed,2016-07-15 21:19:03,2016-07-15 21:48:54,Night,Trip Completed-City,21,1,1
945,1565,Airport,98.0,Trip Completed,2016-07-12 06:21:00,2016-07-12 07:32:00,Early Morning,Trip Completed-Airport,6,1,1
946,1973,Airport,98.0,Trip Completed,2016-07-12 12:17:00,2016-07-12 12:47:00,Noon,Trip Completed-Airport,12,1,1
947,2363,Airport,98.0,Trip Completed,2016-07-12 19:31:00,2016-07-12 20:32:00,Evening,Trip Completed-Airport,19,1,1
948,2994,City,98.0,Trip Completed,2016-07-13 07:15:27,2016-07-13 08:12:48,Morning,Trip Completed-City,7,1,1
949,3201,Airport,98.0,Trip Completed,2016-07-13 09:33:26,2016-07-13 10:17:39,Morning,Trip Completed-Airport,9,1,1
950,3511,City,98.0,Trip Completed,2016-07-13 17:38:17,2016-07-13 18:54:39,Evening,Trip Completed-City,17,1,1
951,3956,Airport,98.0,Trip Completed,2016-07-13 22:47:55,2016-07-13 23:41:58,Night,Trip Completed-Airport,22,1,1
952,4359,City,98.0,Trip Completed,2016-07-14 07:27:05,2016-07-14 08:03:57,Morning,Trip Completed-City,7,1,1
953,4798,City,98.0,Trip Completed,2016-07-14 16:52:26,2016-07-14 17:39:23,Evening,Trip Completed-City,16,1,1
954,5955,Airport,98.0,Trip Completed,2016-07-15 10:45:56,2016-07-15 11:48:25,Morning,Trip Completed-Airport,10,1,1
955,6117,Airport,98.0,Trip Completed,2016-07-15 15:17:13,2016-07-15 16:06:54,Noon,Trip Completed-Airport,15,1,1
956,6252,City,98.0,Trip Completed,2016-07-15 18:00:40,2016-07-15 18:46:03,Evening,Trip Completed-City,18,1,1
957,101,Airport,99.0,Trip Completed,2016-07-11 05:08:00,2016-07-11 06:09:00,Early Morning,Trip Completed-Airport,5,1,1
958,351,City,99.0,Trip Completed,2016-07-11 07:53:00,2016-07-11 08:55:00,Morning,Trip Completed-City,7,1,1
959,871,City,99.0,Trip Completed,2016-07-11 17:57:00,2016-07-11 18:42:00,Evening,Trip Completed-City,17,1,1
960,1330,Airport,99.0,Trip Completed,2016-07-11 23:11:00,2016-07-12 00:14:00,Night,Trip Completed-Airport,23,1,1
961,3227,Airport,99.0,Trip Completed,2016-07-13 09:52:49,2016-07-13 10:33:38,Morning,Trip Completed-Airport,9,1,1
962,4921,City,99.0,Trip Completed,2016-07-14 18:14:26,2016-07-14 19:20:18,Evening,Trip Completed-City,18,1,1
963,5373,City,99.0,Trip Completed,2016-07-14 23:42:23,2016-07-15 00:17:24,Night,Trip Completed-City,23,1,1
964,6612,Airport,99.0,Trip Completed,2016-07-15 21:49:41,2016-07-15 22:28:38,Night,Trip Completed-Airport,21,1,1
965,50,City,100.0,Trip Completed,2016-07-11 03:22:00,2016-07-11 03:57:00,Midnight,Trip Completed-City,3,1,1
966,102,Airport,100.0,Trip Completed,2016-07-11 05:01:00,2016-07-11 05:38:00,Early Morning,Trip Completed-Airport,5,1,1
967,211,City,100.0,Trip Completed,2016-07-11 06:08:00,2016-07-11 06:47:00,Early Morning,Trip Completed-City,6,1,1
968,510,City,100.0,Trip Completed,2016-07-11 09:40:00,2016-07-11 11:01:00,Morning,Trip Completed-City,9,1,1
969,1548,Airport,100.0,Trip Completed,2016-07-12 06:10:00,2016-07-12 07:12:00,Early Morning,Trip Completed-Airport,6,1,1
970,2208,City,100.0,Trip Completed,2016-07-12 17:59:00,2016-07-12 19:00:00,Evening,Trip Completed-City,17,1,1
971,4030,City,100.0,Trip Completed,2016-07-14 00:13:43,2016-07-14 00:47:55,Midnight,Trip Completed-City,0,1,1
972,4370,City,100.0,Trip Completed,2016-07-14 07:36:53,2016-07-14 08:16:29,Morning,Trip Completed-City,7,1,1
973,5834,Airport,100.0,Trip Completed,2016-07-15 08:54:03,2016-07-15 10:05:53,Morning,Trip Completed-Airport,8,1,1
974,639,City,101.0,Trip Completed,2016-07-11 12:28:00,2016-07-11 12:56:00,Noon,Trip Completed-City,12,1,1
975,1451,Airport,101.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:40:00,Early Morning,Trip Completed-Airport,4,1,1
976,2335,City,101.0,Trip Completed,2016-07-12 19:15:00,2016-07-12 20:02:00,Evening,Trip Completed-City,19,1,1
977,2572,Airport,101.0,Trip Completed,2016-07-12 21:35:00,2016-07-12 22:42:00,Night,Trip Completed-Airport,21,1,1
978,3326,Airport,101.0,Trip Completed,2016-07-13 12:29:20,2016-07-13 13:09:40,Noon,Trip Completed-Airport,12,1,1
979,3916,City,101.0,Trip Completed,2016-07-13 22:08:13,2016-07-13 23:22:35,Night,Trip Completed-City,22,1,1
980,4514,City,101.0,Trip Completed,2016-07-14 09:16:24,2016-07-14 10:16:38,Morning,Trip Completed-City,9,1,1
981,6604,City,101.0,Trip Completed,2016-07-15 21:42:04,2016-07-15 22:19:18,Night,Trip Completed-City,21,1,1
982,373,Airport,102.0,Trip Completed,2016-07-11 08:09:00,2016-07-11 09:16:00,Morning,Trip Completed-Airport,8,1,1
983,1338,Airport,102.0,Trip Completed,2016-07-11 23:23:00,2016-07-11 23:58:00,Night,Trip Completed-Airport,23,1,1
984,1830,City,102.0,Trip Completed,2016-07-12 09:33:00,2016-07-12 10:43:00,Morning,Trip Completed-City,9,1,1
985,2274,City,102.0,Trip Completed,2016-07-12 18:33:00,2016-07-12 19:22:00,Evening,Trip Completed-City,18,1,1
986,3224,Airport,102.0,Trip Completed,2016-07-13 09:52:22,2016-07-13 10:28:33,Morning,Trip Completed-Airport,9,1,1
987,5321,City,102.0,Trip Completed,2016-07-14 22:09:50,2016-07-14 22:46:06,Night,Trip Completed-City,22,1,1
988,5520,City,102.0,Trip Completed,2016-07-15 05:17:46,2016-07-15 06:01:41,Early Morning,Trip Completed-City,5,1,1
989,5842,City,102.0,Trip Completed,2016-07-15 09:04:30,2016-07-15 09:53:01,Morning,Trip Completed-City,9,1,1
990,6429,Airport,102.0,Trip Completed,2016-07-15 19:49:10,2016-07-15 20:34:01,Evening,Trip Completed-Airport,19,1,1
991,6704,Airport,102.0,Trip Completed,2016-07-15 22:58:01,2016-07-15 23:59:35,Night,Trip Completed-Airport,22,1,1
992,2057,Airport,103.0,Trip Completed,2016-07-12 15:02:00,2016-07-12 15:36:00,Noon,Trip Completed-Airport,15,1,1
993,3723,Airport,103.0,Trip Completed,2016-07-13 20:03:45,2016-07-13 20:57:08,Night,Trip Completed-Airport,20,1,1
994,4492,City,103.0,Trip Completed,2016-07-14 09:01:49,2016-07-14 10:05:11,Morning,Trip Completed-City,9,1,1
995,5153,Airport,103.0,Trip Completed,2016-07-14 20:29:19,2016-07-14 21:38:20,Night,Trip Completed-Airport,20,1,1
996,6531,City,103.0,Trip Completed,2016-07-15 20:49:25,2016-07-15 21:27:36,Night,Trip Completed-City,20,1,1
997,521,City,104.0,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:55:00,Morning,Trip Completed-City,9,1,1
998,1850,City,104.0,Trip Completed,2016-07-12 09:45:00,2016-07-12 10:20:00,Morning,Trip Completed-City,9,1,1
999,2851,Airport,104.0,Trip Completed,2016-07-13 05:31:53,2016-07-13 06:39:33,Early Morning,Trip Completed-Airport,5,1,1
1000,5380,Airport,104.0,Trip Completed,2016-07-14 23:50:28,2016-07-15 00:39:55,Night,Trip Completed-Airport,23,1,1
1001,5917,Airport,104.0,Trip Completed,2016-07-15 10:04:16,2016-07-15 10:54:15,Morning,Trip Completed-Airport,10,1,1
1002,148,Airport,105.0,Trip Completed,2016-07-11 05:36:00,2016-07-11 06:46:00,Early Morning,Trip Completed-Airport,5,1,1
1003,1113,City,105.0,Trip Completed,2016-07-11 20:18:00,2016-07-11 20:55:00,Night,Trip Completed-City,20,1,1
1004,1758,Airport,105.0,Trip Completed,2016-07-12 08:44:00,2016-07-12 09:19:00,Morning,Trip Completed-Airport,8,1,1
1005,2395,Airport,105.0,Trip Completed,2016-07-12 19:55:00,2016-07-12 20:50:00,Evening,Trip Completed-Airport,19,1,1
1006,2708,Airport,105.0,Trip Completed,2016-07-13 01:22:32,2016-07-13 02:35:10,Midnight,Trip Completed-Airport,1,1,1
1007,2995,City,105.0,Trip Completed,2016-07-13 07:07:32,2016-07-13 08:08:45,Morning,Trip Completed-City,7,1,1
1008,3993,City,105.0,Trip Completed,2016-07-13 23:31:47,2016-07-14 00:14:14,Night,Trip Completed-City,23,1,1
1009,4724,City,105.0,Trip Completed,2016-07-14 13:52:36,2016-07-14 14:29:40,Noon,Trip Completed-City,13,1,1
1010,5144,Airport,105.0,Trip Completed,2016-07-14 20:21:02,2016-07-14 21:16:51,Night,Trip Completed-Airport,20,1,1
1011,5572,City,105.0,Trip Completed,2016-07-15 05:46:37,2016-07-15 06:40:01,Early Morning,Trip Completed-City,5,1,1
1012,5740,Airport,105.0,Trip Completed,2016-07-15 07:50:35,2016-07-15 08:58:39,Morning,Trip Completed-Airport,7,1,1
1013,5938,City,105.0,Trip Completed,2016-07-15 10:16:24,2016-07-15 11:06:42,Morning,Trip Completed-City,10,1,1
1014,6299,City,105.0,Trip Completed,2016-07-15 18:25:54,2016-07-15 19:07:36,Evening,Trip Completed-City,18,1,1
1015,6695,Airport,105.0,Trip Completed,2016-07-15 22:45:03,2016-07-16 00:02:06,Night,Trip Completed-Airport,22,1,1
1016,507,Airport,106.0,Trip Completed,2016-07-11 09:40:00,2016-07-11 10:38:00,Morning,Trip Completed-Airport,9,1,1
1017,1135,Airport,106.0,Trip Completed,2016-07-11 20:37:00,2016-07-11 21:29:00,Night,Trip Completed-Airport,20,1,1
1018,1479,City,106.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 05:58:00,Early Morning,Trip Completed-City,5,1,1
1019,3275,City,106.0,Trip Completed,2016-07-13 10:39:32,2016-07-13 11:39:21,Morning,Trip Completed-City,10,1,1
1020,4078,City,106.0,Trip Completed,2016-07-14 02:10:33,2016-07-14 03:05:32,Midnight,Trip Completed-City,2,1,1
1021,4176,Airport,106.0,Trip Completed,2016-07-14 05:18:01,2016-07-14 06:01:38,Early Morning,Trip Completed-Airport,5,1,1
1022,4776,City,106.0,Trip Completed,2016-07-14 16:16:30,2016-07-14 17:31:10,Evening,Trip Completed-City,16,1,1
1023,4899,Airport,106.0,Trip Completed,2016-07-14 18:02:51,2016-07-14 19:01:55,Evening,Trip Completed-Airport,18,1,1
1024,35,City,107.0,Trip Completed,2016-07-11 02:36:00,2016-07-11 03:03:00,Midnight,Trip Completed-City,2,1,1
1025,161,Airport,107.0,Trip Completed,2016-07-11 05:36:00,2016-07-11 06:10:00,Early Morning,Trip Completed-Airport,5,1,1
1026,831,Airport,107.0,Trip Completed,2016-07-11 17:30:00,2016-07-11 18:19:00,Evening,Trip Completed-Airport,17,1,1
1027,1080,Airport,107.0,Trip Completed,2016-07-11 19:59:00,2016-07-11 20:38:00,Evening,Trip Completed-Airport,19,1,1
1028,2496,City,107.0,Trip Completed,2016-07-12 20:53:00,2016-07-12 21:33:00,Night,Trip Completed-City,20,1,1
1029,3141,City,107.0,Trip Completed,2016-07-13 08:58:47,2016-07-13 09:28:32,Morning,Trip Completed-City,8,1,1
1030,3297,City,107.0,Trip Completed,2016-07-13 11:37:32,2016-07-13 12:14:07,Morning,Trip Completed-City,11,1,1
1031,3602,Airport,107.0,Trip Completed,2016-07-13 18:40:02,2016-07-13 19:13:36,Evening,Trip Completed-Airport,18,1,1
1032,4150,City,107.0,Trip Completed,2016-07-14 04:51:03,2016-07-14 05:50:07,Early Morning,Trip Completed-City,4,1,1
1033,4361,City,107.0,Trip Completed,2016-07-14 07:29:29,2016-07-14 08:28:35,Morning,Trip Completed-City,7,1,1
1034,4642,City,107.0,Trip Completed,2016-07-14 11:44:26,2016-07-14 12:41:11,Morning,Trip Completed-City,11,1,1
1035,4752,City,107.0,Trip Completed,2016-07-14 15:19:35,2016-07-14 16:11:37,Noon,Trip Completed-City,15,1,1
1036,4849,City,107.0,Trip Completed,2016-07-14 17:39:27,2016-07-14 18:44:26,Evening,Trip Completed-City,17,1,1
1037,6199,City,107.0,Trip Completed,2016-07-15 17:25:23,2016-07-15 18:19:03,Evening,Trip Completed-City,17,1,1
1038,241,City,108.0,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:17:00,Early Morning,Trip Completed-City,6,1,1
1039,1339,Airport,108.0,Trip Completed,2016-07-11 23:25:00,2016-07-12 00:32:00,Night,Trip Completed-Airport,23,1,1
1040,1454,City,108.0,Trip Completed,2016-07-12 04:54:00,2016-07-12 06:07:00,Early Morning,Trip Completed-City,4,1,1
1041,4342,City,108.0,Trip Completed,2016-07-14 07:17:09,2016-07-14 08:15:45,Morning,Trip Completed-City,7,1,1
1042,6766,City,108.0,Trip Completed,2016-07-15 00:06:56,2016-07-15 01:10:34,Midnight,Trip Completed-City,0,1,1
1043,6213,City,108.0,Trip Completed,2016-07-15 17:30:09,2016-07-15 18:32:51,Evening,Trip Completed-City,17,1,1
1044,41,City,109.0,Trip Completed,2016-07-11 02:47:00,2016-07-11 03:23:00,Midnight,Trip Completed-City,2,1,1
1045,279,Airport,109.0,Trip Completed,2016-07-11 06:58:00,2016-07-11 07:47:00,Early Morning,Trip Completed-Airport,6,1,1
1046,952,City,109.0,Trip Completed,2016-07-11 18:39:00,2016-07-11 19:19:00,Evening,Trip Completed-City,18,1,1
1047,1200,Airport,109.0,Trip Completed,2016-07-11 21:13:00,2016-07-11 22:29:00,Night,Trip Completed-Airport,21,1,1
1048,1775,City,109.0,Trip Completed,2016-07-12 08:57:00,2016-07-12 09:52:00,Morning,Trip Completed-City,8,1,1
1049,1953,Airport,109.0,Trip Completed,2016-07-12 11:38:00,2016-07-12 12:41:00,Morning,Trip Completed-Airport,11,1,1
1050,3270,City,109.0,Trip Completed,2016-07-13 10:28:01,2016-07-13 11:04:59,Morning,Trip Completed-City,10,1,1
1051,3497,Airport,109.0,Trip Completed,2016-07-13 17:32:20,2016-07-13 18:27:42,Evening,Trip Completed-Airport,17,1,1
1052,3897,Airport,109.0,Trip Completed,2016-07-13 22:00:50,2016-07-13 22:37:59,Night,Trip Completed-Airport,22,1,1
1053,4601,City,109.0,Trip Completed,2016-07-14 10:13:30,2016-07-14 10:52:16,Morning,Trip Completed-City,10,1,1
1054,4621,Airport,109.0,Trip Completed,2016-07-14 11:02:21,2016-07-14 11:46:14,Morning,Trip Completed-Airport,11,1,1
1055,5061,City,109.0,Trip Completed,2016-07-14 19:29:16,2016-07-14 20:13:18,Evening,Trip Completed-City,19,1,1
1056,5359,City,109.0,Trip Completed,2016-07-14 23:21:57,2016-07-15 00:24:00,Night,Trip Completed-City,23,1,1
1057,6179,Airport,109.0,Trip Completed,2016-07-15 16:53:17,2016-07-15 18:08:57,Evening,Trip Completed-Airport,16,1,1
1058,469,Airport,110.0,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:04:00,Morning,Trip Completed-Airport,9,1,1
1059,914,City,110.0,Trip Completed,2016-07-11 18:17:00,2016-07-11 18:58:00,Evening,Trip Completed-City,18,1,1
1060,1386,Airport,110.0,Trip Completed,2016-07-12 01:30:00,2016-07-12 02:42:00,Midnight,Trip Completed-Airport,1,1,1
1061,1935,City,110.0,Trip Completed,2016-07-12 11:16:00,2016-07-12 12:17:00,Morning,Trip Completed-City,11,1,1
1062,3243,Airport,110.0,Trip Completed,2016-07-13 10:03:58,2016-07-13 10:46:44,Morning,Trip Completed-Airport,10,1,1
1063,3449,City,110.0,Trip Completed,2016-07-13 16:52:29,2016-07-13 17:21:31,Evening,Trip Completed-City,16,1,1
1064,4500,City,110.0,Trip Completed,2016-07-14 09:04:43,2016-07-14 10:09:11,Morning,Trip Completed-City,9,1,1
1065,5328,Airport,110.0,Trip Completed,2016-07-14 22:10:37,2016-07-14 22:51:25,Night,Trip Completed-Airport,22,1,1
1066,5576,City,110.0,Trip Completed,2016-07-15 05:53:20,2016-07-15 06:25:29,Early Morning,Trip Completed-City,5,1,1
1067,6112,Airport,110.0,Trip Completed,2016-07-15 15:06:46,2016-07-15 16:12:22,Noon,Trip Completed-Airport,15,1,1
1068,6438,Airport,110.0,Trip Completed,2016-07-15 19:54:08,2016-07-15 20:36:23,Evening,Trip Completed-Airport,19,1,1
1069,707,Airport,111.0,Trip Completed,2016-07-11 14:17:00,2016-07-11 14:55:00,Noon,Trip Completed-Airport,14,1,1
1070,1136,Airport,111.0,Trip Completed,2016-07-11 20:32:00,2016-07-11 21:20:00,Night,Trip Completed-Airport,20,1,1
1071,2961,Airport,111.0,Trip Completed,2016-07-13 06:48:57,2016-07-13 07:47:08,Early Morning,Trip Completed-Airport,6,1,1
1072,3428,City,111.0,Trip Completed,2016-07-13 15:55:17,2016-07-13 16:45:19,Noon,Trip Completed-City,15,1,1
1073,4045,Airport,111.0,Trip Completed,2016-07-14 00:56:22,2016-07-14 01:22:47,Midnight,Trip Completed-Airport,0,1,1
1074,5399,City,111.0,Trip Completed,2016-07-15 00:58:19,2016-07-15 02:16:07,Midnight,Trip Completed-City,0,1,1
1075,5730,City,111.0,Trip Completed,2016-07-15 07:50:12,2016-07-15 08:45:09,Morning,Trip Completed-City,7,1,1
1076,180,Airport,112.0,Trip Completed,2016-07-11 05:48:00,2016-07-11 06:28:00,Early Morning,Trip Completed-Airport,5,1,1
1077,1694,City,112.0,Trip Completed,2016-07-12 07:54:00,2016-07-12 08:48:00,Morning,Trip Completed-City,7,1,1
1078,2294,City,112.0,Trip Completed,2016-07-12 18:47:00,2016-07-12 19:49:00,Evening,Trip Completed-City,18,1,1
1079,3630,City,112.0,Trip Completed,2016-07-13 18:59:56,2016-07-13 19:59:30,Evening,Trip Completed-City,18,1,1
1080,3978,City,112.0,Trip Completed,2016-07-13 23:18:14,2016-07-13 23:46:18,Night,Trip Completed-City,23,1,1
1081,4426,City,112.0,Trip Completed,2016-07-14 08:21:49,2016-07-14 09:08:49,Morning,Trip Completed-City,8,1,1
1082,5115,Airport,112.0,Trip Completed,2016-07-14 20:03:46,2016-07-14 21:08:12,Night,Trip Completed-Airport,20,1,1
1083,5558,Airport,112.0,Trip Completed,2016-07-15 05:32:12,2016-07-15 06:05:55,Early Morning,Trip Completed-Airport,5,1,1
1084,5827,Airport,112.0,Trip Completed,2016-07-15 08:52:58,2016-07-15 09:29:41,Morning,Trip Completed-Airport,8,1,1
1085,6063,Airport,112.0,Trip Completed,2016-07-15 13:48:53,2016-07-15 14:19:12,Noon,Trip Completed-Airport,13,1,1
1086,6691,Airport,112.0,Trip Completed,2016-07-15 22:47:31,2016-07-16 00:01:05,Night,Trip Completed-Airport,22,1,1
1087,170,City,113.0,Trip Completed,2016-07-11 05:45:00,2016-07-11 06:39:00,Early Morning,Trip Completed-City,5,1,1
1088,1326,Airport,113.0,Trip Completed,2016-07-11 23:06:00,2016-07-12 00:07:00,Night,Trip Completed-Airport,23,1,1
1089,1476,City,113.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:04:00,Early Morning,Trip Completed-City,5,1,1
1090,2937,Airport,113.0,Trip Completed,2016-07-13 06:27:11,2016-07-13 07:15:24,Early Morning,Trip Completed-Airport,6,1,1
